Incident Datetime,Incident Date,Incident Time,Incident Year,Incident Day of Week,Report Datetime,Row ID,Incident ID,Incident Number,CAD Number,Report Type Code,Report Type Description,Filed Online,Incident Code,Incident Category,Incident Subcategory,Incident Description,Resolution,Intersection,CNN,Police District,Analysis Neighborhood,Supervisor District,Latitude,Longitude,point
2018/12/01 12:19:00 PM,2018/12/01,12:19,2018,Saturday,2018/12/01 12:19:00 PM,74362064020,743620,180907186,183351582,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,04TH AVE \ HUGO ST,27082000,Park,Inner Sunset,5,37.76520933540097,-122.46102312487574,"(37.76520933540097, -122.46102312487574)"
2018/12/01 08:17:00 AM,2018/12/01,08:17,2018,Saturday,2018/12/01 08:25:00 AM,74362204134,743622,180906627,183350817,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,BRYANT ST \ 06TH ST,23897000,Southern,South of Market,6,37.77603932032225,-122.40252409795595,"(37.77603932032225, -122.40252409795595)"
2018/12/01 01:57:00 PM,2018/12/01,13:57,2018,Saturday,2018/12/01 01:57:00 PM,74362407041,743624,180904869,183351902,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Open or Active,BAY ST \ HYDE ST,25577000,Central,Russian Hill,2,37.8047903066652,-122.42017812719197,"(37.8047903066652, -122.42017812719197)"
2018/12/01 01:57:00 PM,2018/12/01,13:57,2018,Saturday,2018/12/01 01:58:00 PM,74362512168,743625,180907277,183351979,II,Initial,,12168,Weapons Carrying Etc,Weapons Offense,"Firearm, Loaded, in Vehicle, Possession or Use",Cite or Arrest Adult,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)"
2018/12/01 01:57:00 PM,2018/12/01,13:57,2018,Saturday,2018/12/01 01:58:00 PM,74362527170,743625,180907277,183351979,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Cite or Arrest Adult,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)"
2018/12/01 01:57:00 PM,2018/12/01,13:57,2018,Saturday,2018/12/01 01:58:00 PM,74362565016,743625,180907277,183351979,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,16TH ST \ MISSION ST,24170000,Mission,Mission,9,37.76505133632968,-122.41966897380142,"(37.76505133632968, -122.41966897380142)"
2018/12/01 01:00:00 AM,2018/12/01,01:00,2018,Saturday,2018/12/01 01:52:00 PM,74362606222,743626,180907158,183351960,II,Initial,,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,SAN BRUNO AVE \ OLMSTEAD ST,20576000,Bayview,Portola,9,37.722832384254595,-122.40161258024654,"(37.722832384254595, -122.40161258024654)"
2018/12/01 02:16:00 PM,2018/12/01,14:16,2018,Saturday,2018/12/01 02:17:00 PM,74363015150,743630,180907302,183352056,II,Initial,,15150,Offences Against The Family And Children,Other,"EPO or Restraining Order Violation, DVU related",Cite or Arrest Adult,CAPP ST \ 20TH ST,24130000,Mission,Mission,9,37.758698271638025,-122.41796470626194,"(37.758698271638025, -122.41796470626194)"
2018/12/01 02:45:00 PM,2018/12/01,14:45,2018,Saturday,2018/12/01 02:55:00 PM,74363204014,743632,180907368,183352184,II,Initial,,04014,Assault,Aggravated Assault,"Assault, Aggravated, W/ Force",Open or Active,EDDY ST \ MASON ST,24897000,Tenderloin,Tenderloin,6,37.7843492684367,-122.4093091807476,"(37.7843492684367, -122.4093091807476)"
2018/12/01 10:32:00 AM,2018/12/01,10:32,2018,Saturday,2018/12/01 10:32:00 AM,74363306242,743633,180906871,183351221,II,Initial,,06242,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, $50-$200",Open or Active,WEBSTER ST \ POST ST,26591000,Northern,Japantown,5,37.78537264618818,-122.43136639807875,"(37.78537264618818, -122.43136639807875)"
2018/12/01 10:14:00 AM,2018/12/01,10:14,2018,Saturday,2018/12/01 10:14:00 AM,74363675000,743636,180905168,183342625,IS,Initial Supplement,,75000,Missing Person,Missing Person,Found Person,Open or Active,MISSION ST \ 07TH ST,24315000,Southern,South of Market,6,37.77921168445851,-122.41093657493794,"(37.77921168445851, -122.41093657493794)"
2018/12/01 12:00:00 PM,2018/12/01,12:00,2018,Saturday,2018/12/01 04:09:00 PM,74363706222,743637,180907512,183352458,II,Initial,,06222,Larceny Theft,Larceny - From Vehicle,"Theft, From Unlocked Vehicle, $50-$200",Open or Active,SOUTH VAN NESS AVE \ 17TH ST,24139000,Mission,Mission,9,37.76357160254071,-122.41733240731715,"(37.76357160254071, -122.41733240731715)"
2018/12/01 02:35:00 PM,2018/12/01,14:35,2018,Saturday,2018/12/01 04:18:00 PM,74364006244,743640,180907556,183352496,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,BONNIE BRAE LN \ LAKESHORE DR,23316000,Taraval,Sunset/Parkside,7,37.72976975410381,-122.49715997096197,"(37.72976975410381, -122.49715997096197)"
2018/12/01 01:56:00 PM,2018/12/01,13:56,2018,Saturday,2018/12/01 01:59:00 PM,74364104134,743641,180907261,183351980,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,MISSION ST \ 07TH ST,24315000,Southern,South of Market,6,37.77921168445851,-122.41093657493794,"(37.77921168445851, -122.41093657493794)"
2018/12/01 03:48:00 PM,2018/12/01,15:48,2018,Saturday,2018/12/01 03:54:00 PM,74364228160,743642,180907528,183352391,II,Initial,,28160,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Vehicle",Cite or Arrest Adult,GEARY ST \ TAYLOR ST,24941000,Tenderloin,Tenderloin,3,37.78693970570657,-122.41151576847024,"(37.78693970570657, -122.41151576847024)"
2018/12/01 01:45:00 PM,2018/12/01,13:45,2018,Saturday,2018/12/01 01:53:00 PM,74364304134,743643,180907192,183351969,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,FILLMORE ST \ JACKSON ST,26653000,Northern,Pacific Heights,2,37.79247163604224,-122.43455772227033,"(37.79247163604224, -122.43455772227033)"
2018/12/01 01:45:00 PM,2018/12/01,13:45,2018,Saturday,2018/12/01 01:53:00 PM,74364327170,743643,180907192,183351969,II,Initial,,27170,Other Miscellaneous,Other,"Resisting, Delaying, or Obstructing  Peace Officer Duties",Open or Active,FILLMORE ST \ JACKSON ST,26653000,Northern,Pacific Heights,2,37.79247163604224,-122.43455772227033,"(37.79247163604224, -122.43455772227033)"
2018/12/01 01:45:00 PM,2018/12/01,13:45,2018,Saturday,2018/12/01 01:53:00 PM,74364364020,743643,180907192,183351969,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,FILLMORE ST \ JACKSON ST,26653000,Northern,Pacific Heights,2,37.79247163604224,-122.43455772227033,"(37.79247163604224, -122.43455772227033)"
2018/12/01 03:03:00 PM,2018/12/01,15:03,2018,Saturday,2018/12/01 03:03:00 PM,74364406302,743644,180907506,183350988,II,Initial,,06302,Larceny Theft,Larceny Theft - From Building,"Theft, From Building, $50-$200",Open or Active,GENEVA AVE \ LONDON ST,21475000,Ingleside,Excelsior,11,37.716038818883085,-122.44025513581519,"(37.716038818883085, -122.44025513581519)"
2018/12/01 04:05:00 PM,2018/12/01,16:05,2018,Saturday,2018/12/01 04:05:00 PM,74364527175,743645,180907562,183352451,II,Initial,,27175,Other Miscellaneous,Other,Evading a Police Officer Recklessly,Cite or Arrest Adult,03RD ST \ INNES AVE,20229000,Bayview,Bayview Hunters Point,10,37.73953344721221,-122.38903096825118,"(37.73953344721221, -122.38903096825118)"
2018/12/01 04:05:00 PM,2018/12/01,16:05,2018,Saturday,2018/12/01 04:05:00 PM,74364565010,743645,180907562,183352451,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,03RD ST \ INNES AVE,20229000,Bayview,Bayview Hunters Point,10,37.73953344721221,-122.38903096825118,"(37.73953344721221, -122.38903096825118)"
2018/12/01 02:01:00 PM,2018/12/01,14:01,2018,Saturday,2018/12/01 03:05:00 PM,74364710115,743647,180907380,183352229,II,Initial,,10115,Fraud,Fraud,"Theft, Trick And Device, Felony",Open or Active,24TH ST \ OSAGE ALY,24089000,Mission,Mission,9,37.75220444116967,-122.4190175437401,"(37.75220444116967, -122.4190175437401)"
2018/12/01 02:01:00 PM,2018/12/01,14:01,2018,Saturday,2018/12/01 02:01:00 PM,74365103074,743651,180907233,183351996,II,Initial,,03074,Robbery,Robbery - Other,"Robbery, W/ Force",Open or Active,VAN NESS AVE \ JACKSON ST,26541000,Northern,Russian Hill,3,37.793935004155436,-122.42304880529804,"(37.793935004155436, -122.42304880529804)"
2018/12/01 02:01:00 PM,2018/12/01,14:01,2018,Saturday,2018/12/01 02:01:00 PM,74365104134,743651,180907233,183351996,II,Initial,,04134,Assault,Simple Assault,Battery,Open or Active,VAN NESS AVE \ JACKSON ST,26541000,Northern,Russian Hill,3,37.793935004155436,-122.42304880529804,"(37.793935004155436, -122.42304880529804)"
2018/12/01 07:00:00 AM,2018/12/01,07:00,2018,Saturday,2018/12/01 05:25:00 PM,74365207025,743652,180907716,183352795,VI,Vehicle Initial,,07025,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Truck",Open or Active,FLORIDA ST \ 18TH ST,24031000,Mission,Mission,9,37.76170087788151,-122.41109020188723,"(37.76170087788151, -122.41109020188723)"
2018/12/01 04:13:00 PM,2018/12/01,16:13,2018,Saturday,2018/12/01 04:13:00 PM,74365306126,743653,180907603,183352479,II,Initial,,06126,Larceny Theft,Larceny Theft - Other,Theft of Computers or Cell Phones,Open or Active,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)"
2018/12/01 04:13:00 PM,2018/12/01,16:13,2018,Saturday,2018/12/01 04:13:00 PM,74365315500,743653,180907603,183352479,II,Initial,,15500,Offences Against The Family And Children,Other,Juvenile Involved (secondary code),Open or Active,MARKET ST \ POWELL ST,34016000,Tenderloin,Financial District/South Beach,3,37.784560141211806,-122.40733704162238,"(37.784560141211806, -122.40733704162238)"
2018/12/01 05:00:00 PM,2018/12/01,17:00,2018,Saturday,2018/12/01 05:30:00 PM,74365407041,743654,180907352,183352220,VS,Vehicle Supplement,,07041,Recovered Vehicle,Recovered Vehicle,"Vehicle, Recovered, Auto",Unfounded,04TH ST \ STEVENSON ST,24636000,Tenderloin,Financial District/South Beach,6,37.78526509745515,-122.40523571340725,"(37.78526509745515, -122.40523571340725)"
2018/12/01 03:20:00 PM,2018/12/01,15:20,2018,Saturday,2018/12/01 03:27:00 PM,74365527195,743655,180907493,183352285,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Cite or Arrest Adult,PAGE ST \ COLE ST,26418000,Park,Haight Ashbury,5,37.770519317566674,-122.45040750689292,"(37.770519317566674, -122.45040750689292)"
2018/12/01 02:15:00 PM,2018/12/01,14:15,2018,Saturday,2018/12/01 05:16:00 PM,74365671000,743656,180907697,183352749,II,Initial,,71000,Lost Property,Lost Property,Lost Property,Open or Active,THE EMBARCADERO \ CHESTNUT ST \ SANSOME ST,34013000,Central,North Beach,3,37.80518490076636,-122.40343572658638,"(37.80518490076636, -122.40343572658638)"
2018/12/01 05:20:00 PM,2018/12/01,17:20,2018,Saturday,2018/12/01 05:20:00 PM,74365806244,743658,180617454,182284244,IS,Initial Supplement,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,VISTA LN \ PARKRIDGE DR,32974000,Park,Twin Peaks,8,37.75235171503818,-122.44598442613956,"(37.75235171503818, -122.44598442613956)"
2018/12/01 04:00:00 PM,2018/12/01,16:00,2018,Saturday,2018/12/01 06:13:00 PM,74365906244,743659,180907772,183352915,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,04TH ST \ FOLSOM ST,23938000,Southern,South of Market,6,37.782024266168385,-122.40115971954746,"(37.782024266168385, -122.40115971954746)"
2018/12/01 12:00:00 PM,2018/12/01,12:00,2018,Saturday,2018/12/01 02:27:00 PM,74366164020,743661,180907318,183352048,II,Initial,,64020,Non-Criminal,Other,Mental Health Detention,Open or Active,COSMO PL \ JONES ST,24967000,Central,Nob Hill,3,37.78795808242062,-122.41341292413904,"(37.78795808242062, -122.41341292413904)"
2018/12/01 04:30:00 PM,2018/12/01,16:30,2018,Saturday,2018/12/01 05:02:00 PM,74366264085,743662,180907722,183352569,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Open or Active,FRANCISCO ST \ WORDEN ST,25456000,Central,North Beach,3,37.805052641157694,-122.41050428269554,"(37.805052641157694, -122.41050428269554)"
2018/12/01 04:30:00 PM,2018/12/01,16:30,2018,Saturday,2018/12/01 05:02:00 PM,74366268020,743662,180907722,183352569,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,FRANCISCO ST \ WORDEN ST,25456000,Central,North Beach,3,37.805052641157694,-122.41050428269554,"(37.805052641157694, -122.41050428269554)"
2018/12/01 04:13:00 PM,2018/12/01,16:13,2018,Saturday,2018/12/01 04:20:00 PM,74366375000,743663,180907700,183352759,II,Initial,,75000,Missing Person,Missing Person,Found Person,Open or Active,UNITED NATIONS PLZ \ LEAVENWORTH ST,30044000,Tenderloin,Tenderloin,6,37.77999173926721,-122.41348740024354,"(37.77999173926721, -122.41348740024354)"
2018/12/01 04:30:00 PM,2018/12/01,16:30,2018,Saturday,2018/12/01 04:52:00 PM,74366428150,743664,180907766,183352640,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,STEVENSON ST \ MCCOPPIN ST,24406000,Southern,Mission,6,37.771641822183554,-122.42174766641084,"(37.771641822183554, -122.42174766641084)"
2018/12/01 04:30:00 PM,2018/12/01,16:30,2018,Saturday,2018/12/01 04:52:00 PM,74366464070,743664,180907766,183352640,II,Initial,,64070,Suspicious Occ,Suspicious Occ,Suspicious Occurrence,Open or Active,STEVENSON ST \ MCCOPPIN ST,24406000,Southern,Mission,6,37.771641822183554,-122.42174766641084,"(37.771641822183554, -122.42174766641084)"
2018/12/01 05:14:00 PM,2018/12/01,17:14,2018,Saturday,2018/12/01 05:14:00 PM,74366907200,743669,180907738,183352742,II,Initial,,07200,Forgery And Counterfeiting,Forgery And Counterfeiting,"Vehicle Registration, False Evidence of",Cite or Arrest Adult,STOCKTON ST \ EMMA ST,24978000,Central,Financial District/South Beach,3,37.79069395085125,-122.40719866123467,"(37.79069395085125, -122.40719866123467)"
2018/12/01 05:14:00 PM,2018/12/01,17:14,2018,Saturday,2018/12/01 05:14:00 PM,74366965010,743669,180907738,183352742,II,Initial,,65010,Traffic Violation Arrest,Traffic Violation Arrest,Traffic Violation Arrest,Cite or Arrest Adult,STOCKTON ST \ EMMA ST,24978000,Central,Financial District/South Beach,3,37.79069395085125,-122.40719866123467,"(37.79069395085125, -122.40719866123467)"
2018/12/01 05:14:00 PM,2018/12/01,17:14,2018,Saturday,2018/12/01 05:14:00 PM,74366965016,743669,180907738,183352742,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,STOCKTON ST \ EMMA ST,24978000,Central,Financial District/South Beach,3,37.79069395085125,-122.40719866123467,"(37.79069395085125, -122.40719866123467)"
2018/12/01 06:28:00 PM,2018/12/01,18:28,2018,Saturday,2018/12/01 06:28:00 PM,74367216660,743672,180907863,183353034,II,Initial,,16660,Drug Offense,Drug Violation,Controlled Substance Offense,Cite or Arrest Adult,LA SALLE AVE \ OSCEOLA LN,20132000,Bayview,Bayview Hunters Point,10,37.73152913469796,-122.3819485575142,"(37.73152913469796, -122.3819485575142)"
2018/12/01 06:28:00 PM,2018/12/01,18:28,2018,Saturday,2018/12/01 06:28:00 PM,74367227130,743672,180907863,183353034,II,Initial,,27130,Other Miscellaneous,Other,"Burglary Tools, Possession Of",Cite or Arrest Adult,LA SALLE AVE \ OSCEOLA LN,20132000,Bayview,Bayview Hunters Point,10,37.73152913469796,-122.3819485575142,"(37.73152913469796, -122.3819485575142)"
2018/12/01 03:10:00 PM,2018/12/01,15:10,2018,Saturday,2018/12/01 03:16:00 PM,74367365016,743673,180907409,183352262,II,Initial,,65016,Other Miscellaneous,Other,"Driving, License Suspended or Revoked",Cite or Arrest Adult,04TH ST \ JESSIE ST,24635000,Southern,Financial District/South Beach,6,37.784908299430455,-122.40479506275997,"(37.784908299430455, -122.40479506275997)"
2018/12/01 03:55:00 PM,2018/12/01,15:55,2018,Saturday,2018/12/01 04:07:00 PM,74367606362,743676,180907625,183352436,II,Initial,,06362,Larceny Theft,Larceny Theft - Shoplifting,"Theft, Shoplifting, $50-$200",Cite or Arrest Adult,GEARY BLVD \ PRESIDIO AVE,26834000,Richmond,Lone Mountain/USF,2,37.782488031626265,-122.4458205129012,"(37.782488031626265, -122.4458205129012)"
2018/12/01 03:55:00 PM,2018/12/01,15:55,2018,Saturday,2018/12/01 04:07:00 PM,74367664085,743676,180907625,183352436,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Cite or Arrest Adult,GEARY BLVD \ PRESIDIO AVE,26834000,Richmond,Lone Mountain/USF,2,37.782488031626265,-122.4458205129012,"(37.782488031626265, -122.4458205129012)"
2018/12/01 03:10:00 PM,2018/12/01,15:10,2018,Saturday,2018/12/01 04:23:00 PM,74367968020,743679,180907584,183352305,II,Initial,,68020,Miscellaneous Investigation,Miscellaneous Investigation,Miscellaneous Investigation,Open or Active,CEDAR ST \ LARKIN ST,25172000,Central,Tenderloin,6,37.78656598262375,-122.41817885492549,"(37.78656598262375, -122.41817885492549)"
2018/12/01 07:46:00 PM,2018/12/01,19:46,2018,Saturday,2018/12/01 07:46:00 PM,74368062050,743680,180907998,183353300,II,Initial,,62050,Warrant,Warrant,"Warrant Arrest, Enroute To Outside Jurisdiction",Cite or Arrest Adult,QUESADA AVE \ LANE ST,20497000,Bayview,Bayview Hunters Point,10,37.73228996130427,-122.38960060074285,"(37.73228996130427, -122.38960060074285)"
2018/12/01 07:46:00 PM,2018/12/01,19:46,2018,Saturday,2018/12/01 07:46:00 PM,74368064085,743680,180907998,183353300,II,Initial,,64085,Other Miscellaneous,Other,Investigative Detention,Cite or Arrest Adult,QUESADA AVE \ LANE ST,20497000,Bayview,Bayview Hunters Point,10,37.73228996130427,-122.38960060074285,"(37.73228996130427, -122.38960060074285)"
2018/12/01 12:00:00 PM,2018/12/01,12:00,2018,Saturday,2018/12/01 06:29:00 PM,74368209026,743682,180907841,183353040,II,Initial,,09026,Fraud,Fraud,False Personation and Cheat Crimes (general),Open or Active,FILLMORE ST \ TURK ST,25973000,Northern,Western Addition,5,37.78049625961115,-122.43214039079034,"(37.78049625961115, -122.43214039079034)"
2018/12/01 05:30:00 PM,2018/12/01,17:30,2018,Saturday,2018/12/01 08:36:00 PM,74368406244,743684,180908065,183353437,II,Initial,,06244,Larceny Theft,Larceny - From Vehicle,"Theft, From Locked Vehicle, >$950",Open or Active,STEINER ST \ POST ST,26614000,Northern,Japantown,5,37.784944005025956,-122.4347299934904,"(37.784944005025956, -122.4347299934904)"
2018/12/01 03:00:00 PM,2018/12/01,15:00,2018,Saturday,2018/12/01 07:37:00 PM,74368515200,743685,180908009,183353261,II,Initial,,15200,Offences Against The Family And Children,Other,Domestic Violence (secondary only),Open or Active,23RD ST \ MISSOURI ST,23637000,Bayview,Potrero Hill,10,37.7549319706097,-122.39594290157365,"(37.7549319706097, -122.39594290157365)"
2018/12/01 03:00:00 PM,2018/12/01,15:00,2018,Saturday,2018/12/01 07:37:00 PM,74368528150,743685,180908009,183353261,II,Initial,,28150,Malicious Mischief,Vandalism,"Malicious Mischief, Vandalism to Property",Open or Active,23RD ST \ MISSOURI ST,23637000,Bayview,Potrero Hill,10,37.7549319706097,-122.39594290157365,"(37.7549319706097, -122.39594290157365)"
2018/12/01 05:30:00 PM,2018/12/01,17:30,2018,Saturday,2018/12/01 07:30:00 PM,74368627195,743686,180907932,183352848,II,Initial,,27195,Other Miscellaneous,Trespass,Trespassing,Open or Active,LINDEN ST \ OCTAVIA ST,25926000,Northern,Hayes Valley,5,37.77620139876534,-122.42456501267134,"(37.77620139876534, -122.42456501267134)"
2018/12/01 09:00:00 AM,2018/12/01,09:00,2018,Saturday,2018/12/01 09:15:00 PM,74368707021,743687,180908093,183353548,VI,Vehicle Initial,,07021,Motor Vehicle Theft,Motor Vehicle Theft,"Vehicle, Stolen, Auto",Open or Active,WASHINGTON ST \ LAUREL ST,26922000,Richmond,Presidio Heights,2,37.78951749914898,-122.45065523977681,"(37.78951749914898, -122.45065523977681)"
2018/12/01 08:34:00 PM,2018/12/01,20:34,2018,Saturday,2018/12/01 08:34:00 PM,74368862010,743688,180908106,183353432,II,Initial,,62010,Warrant,Warrant,"Warrant Arrest, Enroute To US Marshall",Cite or Arrest Adult,23RD ST \ MISSOURI ST,23637000,Bayview,Potrero Hill,10,37.7549319706097,-122.39594290157365,"(37.7549319706097, -122.39594290157365)"
